challengeID,gpa,grit,materialHardship,eviction,layoff,jobTraining
229,3.5681818181818183,3.5,0.0413223140495868,0,0,0
231,3.611111111111111,3.642857142857143,0.0,0,0,0
239,NA,NA,NA,1,1,1
240,3.1666666666666665,3.642857142857143,0.0,0,0,0
243,2.25,2.5,0.363636363636364,0,0,0
244,NA,NA,NA,1,1,1
245,3.5,3.03125,0.054545454545454584,0,0,0
246,3.4444444444444446,3.607142857142857,0.0,0,0,0
250,3.2222222222222223,2.53125,0.17171717171717166,0,0,0
252,3.5277777777777777,2.607142857142857,0.11111111111111122,0,0,0
253,NA,NA,NA,1,1,1
255,3.325,3.4166666666666665,0.0,0,0,0
260,3.625,2.375,0.04545454545454545,0,0,0
261,3.25,2.9166666666666665,0.08264462809917361,0,0,0
264,3.625,2.85,0.18181818181818196,0,0,0
267,3.5,2.46875,0.08080808080808087,0,0,0
268,3.861111111111111,3.4375,0.1010101010101011,0,0,0
269,3.272727272727273,2.71875,0.03305785123966945,0,0,0
270,3.3863636363636362,3.225,0.008264462809917354,0,0,0
274,3.275,2.3333333333333335,0.09090909090909088,0,0,0
276,3.3125,3.125,0.0101010101010101,0,0,0
277,3.625,2.5,0.29545454545454547,0,0,0
280,3.5,NA,0.1363636363636365,0,0,0
284,3.25,3.15,0.19008264462809923,0,0,0
286,3.638888888888889,2.8125,0.07070707070707077,0,0,0
290,3.65,3.5277777777777777,0.008264462809917354,0,0,0
293,3.475,2.6,0.10000000000000006,0,0,1
294,3.3181818181818183,3.425,0.02479338842975208,0,0,0
296,3.575,3.55,0.03305785123966944,0,0,0
303,3.3125,2.642857142857143,0.056818181818181844,0,0,0
308,3.125,3.0,0.090909090909091,0,0,0
312,3.5,2.725,0.05785123966942152,0,0,0
316,NA,NA,NA,1,1,1
319,3.638888888888889,2.28125,0.20909090909090905,0,0,0
320,NA,NA,NA,1,1,1
322,3.388888888888889,2.3333333333333335,0.12727272727272737,0,0,0
327,3.4,3.34375,0.02727272727272729,0,0,0
328,3.25,2.5416666666666665,0.12396694214876045,0,0,0
329,3.34375,2.25,0.0681818181818182,0,0,0
336,2.875,2.5,0.181818181818182,0,0,0
337,3.325,2.90625,0.10909090909090917,0,0,0
345,3.5,2.5,0.1136363636363637,0,0,0
349,3.2777777777777777,2.7,0.02020202020202022,0,0,0
350,3.2857142857142856,2.25,0.16161616161616177,0,1,0
351,NA,NA,NA,1,1,1
353,3.25,3.325,0.008264462809917354,0,0,1
354,3.409090909090909,2.975,0.08264462809917363,0,0,0
358,3.392857142857143,2.875,0.02272727272727275,0,0,0
360,3.659090909090909,3.075,0.0413223140495868,0,0,0
361,NA,NA,NA,1,1,1
362,3.625,3.59375,0.0,0,0,0
363,3.325,2.8125,0.12727272727272737,0,0,0
364,3.3863636363636362,3.225,0.05785123966942154,0,0,0
370,3.675,2.4444444444444446,0.09999999999999999,0,0,0
371,3.0,1.5,0.0,0,0,0
374,3.4,2.71875,0.18181818181818196,0,0,1
375,3.611111111111111,2.7857142857142856,0.15151515151515166,0,0,0
381,2.9583333333333335,2.5,0.16883116883116883,0,0,0
383,3.175,3.3214285714285716,0.02479338842975209,0,0,0
384,3.590909090909091,2.6666666666666665,0.04958677685950417,0,0,0
387,NA,NA,NA,1,1,1
390,2.75,NA,0.0,0,1,0
392,3.5,3.1785714285714284,0.00909090909090909,0,0,0
395,3.45,2.46875,0.07438016528925621,0,1,0
398,3.0,2.75,0.0909090909090909,0,0,0
400,NA,NA,NA,1,1,1
402,NA,NA,NA,1,1,1
404,3.3636363636363638,2.9375,0.13223140495867772,0,0,0
412,3.6136363636363638,3.1944444444444446,0.08264462809917361,0,0,0
414,3.225,2.3214285714285716,0.10909090909090915,0,0,0
415,3.3863636363636362,2.5,0.14876033057851246,0,0,0
416,3.5277777777777777,3.357142857142857,0.0,0,0,0
418,3.65,2.888888888888889,0.13636363636363638,0,1,0
419,3.475,2.6666666666666665,0.1454545454545456,0,0,0
420,3.675,2.5,0.09999999999999998,0,0,0
431,3.409090909090909,3.375,0.04132231404958681,0,0,0
433,4.0,3.0,0.0,0,0,0
438,3.425,2.5555555555555554,0.2545454545454545,0,0,1
444,3.625,2.90625,0.1090909090909092,0,0,0
446,3.5,2.5,0.0,0,0,0
451,3.522727272727273,3.227272727272727,0.0991735537190083,0,0,0
452,3.361111111111111,2.35,0.06363636363636359,0,0,0
456,NA,NA,NA,1,1,1
457,3.522727272727273,2.625,0.07438016528925626,0,0,0
460,3.611111111111111,2.7916666666666665,0.02727272727272729,0,0,0
461,3.340909090909091,2.9722222222222223,0.04958677685950417,0,0,1
467,3.25,2.75,0.090909090909091,0,0,0
468,3.75,3.0,0.454545454545455,0,1,0
469,3.3,2.625,0.09999999999999996,0,0,0
472,3.15625,2.7,0.09090909090909098,0,1,0
473,3.425,2.5,0.04958677685950418,0,0,0
476,3.7857142857142856,2.75,0.11688311688311696,0,0,0
479,3.65,3.1875,0.12727272727272737,0,0,0
483,NA,NA,NA,1,1,1
486,3.5,2.5277777777777777,0.15454545454545457,0,0,0
488,3.6,2.5625,0.033057851239669415,0,0,0
491,3.625,3.0625,0.08264462809917351,0,0,0
494,3.25,2.375,0.0,0,1,0
495,3.5,3.0,0.0909090909090909,0,0,0
500,3.0,1.5,0.0,0,0,0
503,3.40625,2.9166666666666665,0.18181818181818196,0,0,0
504,3.138888888888889,2.59375,0.054545454545454584,0,1,0
506,3.4285714285714284,2.35,0.15909090909090923,0,0,0
512,3.590909090909091,2.727272727272727,0.0826446280991736,0,0,0
516,3.45,2.8125,0.11818181818181828,0,0,0
518,3.575,2.65625,0.10909090909090909,0,0,1
519,3.7222222222222223,2.2,0.07070707070707075,0,0,0
523,3.425,2.9166666666666665,0.09090909090909097,0,0,0
526,3.3181818181818183,3.138888888888889,0.0909090909090909,0,0,0
527,3.1944444444444446,2.638888888888889,0.08181818181818187,0,0,0
531,3.575,2.96875,0.054545454545454584,0,0,0
537,3.25,2.0,0.18181818181818193,0,0,1
538,3.225,3.325,0.00909090909090909,0,0,0
539,3.55,2.875,0.13636363636363644,0,0,0
541,3.5,3.5555555555555554,0.0,0,0,0
543,2.25,2.5,0.363636363636364,0,0,0
544,3.75,2.75,0.0303030303030303,0,0,0
545,3.45,3.3214285714285716,0.03305785123966944,0,0,0
549,3.477272727272727,2.6666666666666665,0.16528925619834722,0,0,0
550,3.25,2.875,0.090909090909091,0,0,0
552,NA,NA,NA,1,1,1
553,2.75,NA,0.0,0,1,0
554,3.5,NA,0.0,0,0,0
556,3.361111111111111,2.5277777777777777,0.1,0,0,0
558,3.475,2.75,0.0661157024793389,0,0,0
560,NA,NA,NA,1,1,1
566,NA,NA,NA,1,1,1
567,3.59375,3.46875,0.02272727272727275,0,0,1
569,NA,NA,NA,1,1,1
570,3.425,2.9285714285714284,0.11818181818181828,0,0,0
571,3.53125,2.9375,0.0795454545454546,0,0,0
583,3.05,2.111111111111111,0.0826446280991736,0,1,0
593,3.4545454545454546,3.0,0.03305785123966943,0,0,0
595,3.675,2.9166666666666665,0.0636363636363636,0,0,0
597,3.3125,2.6785714285714284,0.19318181818181807,0,0,0
600,3.525,2.607142857142857,0.13636363636363646,0,0,0
603,2.25,2.5,0.363636363636364,0,0,0
605,3.0833333333333335,3.4,0.04040404040404044,0,0,0
607,NA,NA,NA,1,1,1
611,3.25,2.9444444444444446,0.14049586776859516,0,0,0
613,3.425,2.4285714285714284,0.13223140495867763,0,1,0
615,3.409090909090909,3.40625,0.0,0,0,0
619,NA,NA,0.272727272727273,0,0,0
621,3.5277777777777777,2.525,0.18181818181818193,0,1,0
623,3.4166666666666665,2.84375,0.1313131313131314,0,0,1
625,NA,NA,NA,1,1,1
626,3.5,2.4,0.181818181818182,0,0,0
629,2.75,NA,0.0,0,1,0
630,3.75,2.875,0.10389610389610382,0,0,1
632,3.5,NA,0.0,0,0,0
634,NA,NA,NA,1,1,1
638,3.522727272727273,3.0625,0.054545454545454584,0,0,1
640,3.6666666666666665,2.5625,0.09090909090909088,0,0,0
642,3.725,2.9642857142857144,0.057851239669421524,0,0,0
649,3.525,2.861111111111111,0.1487603305785124,0,0,0
650,NA,NA,NA,1,1,1
657,3.325,2.5357142857142856,0.14049586776859505,0,0,0
658,3.3863636363636362,2.975,0.016528925619834708,0,0,0
662,3.5454545454545454,3.409090909090909,0.08264462809917361,0,0,0
663,3.5,2.5,0.049586776859504085,0,0,0
665,3.3055555555555554,2.5833333333333335,0.07070707070707075,0,0,0
672,2.25,2.5,0.363636363636364,0,0,0
674,NA,NA,NA,1,1,1
675,3.4318181818181817,3.09375,0.256198347107438,0,0,0
677,3.15,2.5833333333333335,0.1363636363636365,0,0,0
679,NA,NA,NA,1,1,1
681,3.727272727272727,3.15,0.09090909090909088,0,0,0
682,3.388888888888889,2.7857142857142856,0.14049586776859505,0,0,0
689,3.5625,3.0,0.16161616161616163,0,0,0
691,3.53125,2.75,0.11818181818181825,0,0,0
692,NA,NA,NA,1,1,1
694,3.3181818181818183,3.1785714285714284,0.0,0,0,0
697,NA,NA,NA,1,1,1
699,3.4545454545454546,2.5833333333333335,0.16528925619834717,0,0,0
702,3.4318181818181817,3.34375,0.03305785123966945,0,0,0
705,3.340909090909091,2.75,0.11570247933884308,0,0,0
706,NA,NA,NA,1,1,1
709,3.25,3.1875,0.0,0,0,0
710,3.1818181818181817,2.375,0.11570247933884298,0,0,0
711,3.525,2.34375,0.10743801652892572,0,0,0
716,3.7142857142857144,2.625,0.15151515151515155,0,0,0
718,3.477272727272727,3.388888888888889,0.11570247933884308,0,0,0
721,3.4318181818181817,2.861111111111111,0.090909090909091,0,0,0
722,3.6,2.75,0.16363636363636364,0,0,0
723,3.0416666666666665,2.375,0.1363636363636365,0,0,0
724,3.0,2.75,0.0909090909090909,0,0,0
735,3.4722222222222223,2.5555555555555554,0.18181818181818182,0,0,0
736,3.25,1.75,0.04545454545454545,0,0,0
737,3.25,3.0,0.0,0,1,0
739,3.15,3.0,0.03305785123966943,0,0,0
741,NA,NA,NA,1,1,1
742,NA,NA,NA,1,1,1
745,3.5,2.875,0.454545454545455,0,1,1
747,3.25,2.55,0.1074380165289257,0,0,0
749,3.2954545454545454,2.6363636363636362,0.090909090909091,0,0,0
752,3.3333333333333335,3.0416666666666665,0.20202020202020218,0,0,1
753,NA,NA,NA,1,1,1
756,3.25,3.0,0.2272727272727275,0,1,0
757,3.2,2.71875,0.01818181818181818,0,0,0
765,3.2777777777777777,3.392857142857143,0.0,0,0,1
767,NA,NA,NA,1,1,1
768,3.409090909090909,3.361111111111111,0.008264462809917354,0,0,0
769,3.3333333333333335,2.5714285714285716,0.0909090909090909,0,0,0
770,3.46875,2.4642857142857144,0.15151515151515152,0,0,0
771,3.34375,2.392857142857143,0.08080808080808087,0,0,0
773,3.275,3.03125,0.15702479338842978,0,0,0
774,3.3,2.84375,0.08181818181818187,0,0,0
777,3.475,2.611111111111111,0.1545454545454546,0,0,0
780,3.5833333333333335,2.9444444444444446,0.13636363636363646,0,0,0
784,3.575,2.78125,0.05454545454545455,0,0,0
786,3.2,3.25,0.09090909090909097,0,0,0
787,3.65625,2.8125,0.09090909090909086,0,0,0
788,NA,NA,NA,1,1,1
789,3.55,3.0625,0.14545454545454556,0,0,0
792,3.375,2.642857142857143,0.10909090909090917,0,0,0
802,3.35,3.0833333333333335,0.12727272727272726,0,0,0
804,3.6666666666666665,2.5357142857142856,0.01818181818181818,0,0,0
810,3.6136363636363638,3.2,0.14049586776859513,0,0,0
815,3.35,3.3333333333333335,0.06363636363636369,0,0,0
818,3.4375,2.3333333333333335,0.22222222222222243,0,0,0
821,3.388888888888889,3.125,0.008264462809917354,0,0,0
826,3.5714285714285716,2.6,0.1212121212121213,0,0,0
827,NA,NA,NA,1,1,1
832,NA,NA,NA,1,1,1
836,NA,NA,NA,1,1,1
838,3.325,3.625,0.008264462809917354,0,0,0
839,3.357142857142857,2.7083333333333335,0.0,0,0,0
844,NA,NA,NA,1,1,1
845,3.3333333333333335,2.9,0.13636363636363646,0,0,0
850,3.375,2.611111111111111,0.0826446280991736,0,0,0
851,3.638888888888889,3.15625,0.10909090909090906,0,0,0
853,3.4,2.9444444444444446,0.20909090909090927,0,0,1
857,3.59375,2.46875,0.13131313131313138,0,0,0
864,3.4545454545454546,3.375,0.02479338842975209,0,0,0
867,3.2222222222222223,2.8333333333333335,0.18181818181818185,0,0,0
868,3.325,2.5277777777777777,0.054545454545454584,0,0,0
873,3.4722222222222223,2.5,0.1212121212121213,0,0,0
875,3.6944444444444446,2.7777777777777777,0.06060606060606065,0,0,0
878,NA,NA,NA,1,1,1
880,3.357142857142857,2.8125,0.13636363636363646,0,0,0
881,3.5454545454545454,3.15,0.05785123966942154,0,0,0
883,NA,NA,NA,1,1,1
884,NA,NA,NA,1,1,1
888,3.25,3.4166666666666665,0.0,0,0,0
890,NA,NA,NA,1,1,1
891,3.4166666666666665,2.3333333333333335,0.09090909090909094,0,1,0
895,3.477272727272727,3.272727272727273,0.03305785123966943,0,0,0
896,3.475,2.4444444444444446,0.12727272727272726,0,0,0
898,3.0833333333333335,3.25,0.08080808080808087,0,1,0
902,NA,NA,NA,1,1,1
903,3.409090909090909,2.642857142857143,0.09917355371900825,0,0,0
906,3.55,2.8055555555555554,0.08181818181818187,0,0,0
910,3.325,2.5277777777777777,0.10909090909090917,0,0,0
913,3.522727272727273,2.642857142857143,0.15454545454545457,0,0,0
915,3.0833333333333335,2.35,0.09090909090909098,0,0,0
916,3.5,2.3333333333333335,0.12121212121212128,0,0,0
919,3.5555555555555554,2.892857142857143,0.09999999999999998,0,0,0
921,3.1944444444444446,3.388888888888889,0.0181818181818182,0,0,0
923,3.5,2.5,0.0,0,0,0
926,3.4444444444444446,2.6666666666666665,0.29999999999999993,0,0,0
927,3.5,2.9444444444444446,0.1363636363636365,0,0,0
930,3.522727272727273,2.725,0.08264462809917351,0,0,0
932,3.638888888888889,2.5,0.04958677685950417,0,0,0
934,3.45,2.2857142857142856,0.16363636363636364,0,1,0
937,3.725,2.9444444444444446,0.15454545454545462,0,0,0
938,NA,NA,NA,1,1,1
940,3.25,2.6666666666666665,0.04958677685950417,0,0,0
944,3.4,2.6666666666666665,0.14545454545454556,0,0,0
946,3.475,3.09375,0.15454545454545468,0,0,0
949,3.425,2.53125,0.06363636363636364,0,0,0
957,3.611111111111111,2.96875,0.1010101010101011,0,0,0
960,NA,NA,NA,1,1,1
964,3.75,3.0,0.454545454545455,0,1,0
969,3.5,2.65,0.1250000000000001,0,0,0
970,3.388888888888889,3.0833333333333335,0.23636363636363647,0,0,0
973,3.727272727272727,2.5833333333333335,0.12396694214876038,0,0,0
974,3.775,3.3,0.1181818181818183,0,0,0
977,3.425,2.59375,0.0909090909090909,0,0,0
978,3.4545454545454546,3.40625,0.02479338842975208,0,0,0
984,3.35,2.5,0.11570247933884305,0,0,0
985,3.0,NA,0.181818181818182,0,0,0
987,3.611111111111111,3.0357142857142856,0.04545454545454548,0,0,0
988,3.3333333333333335,2.7857142857142856,0.09917355371900834,0,0,0
989,3.325,3.2222222222222223,0.06363636363636369,0,0,0
992,3.40625,2.857142857142857,0.10909090909090917,0,0,0
997,3.1136363636363638,3.0,0.05785123966942154,0,0,0
999,3.4318181818181817,3.5277777777777777,0.041322314049586806,0,0,0
1001,NA,NA,NA,1,1,1
1009,NA,NA,NA,1,1,1
1015,3.4166666666666665,2.75,0.10606060606060613,0,0,0
1016,3.5625,2.9642857142857144,0.14545454545454545,0,0,0
1020,3.625,2.625,0.10000000000000006,0,0,0
1021,3.1944444444444446,2.642857142857143,0.09090909090909098,0,1,0
1022,3.4,2.75,0.14049586776859505,0,0,0
1027,NA,NA,NA,1,1,1
1030,3.375,2.607142857142857,0.07272727272727278,0,0,0
1031,3.4545454545454546,2.65625,0.17355371900826444,0,0,0
1036,3.3636363636363638,3.1666666666666665,0.09917355371900825,0,0,0
1037,3.45,2.96875,0.15454545454545465,0,0,0
1038,3.4545454545454546,2.75,0.11570247933884303,0,0,0
1040,NA,NA,NA,1,1,1
1046,3.8181818181818183,2.75,0.140495867768595,0,0,0
1047,3.5,2.5,0.0,0,0,0
1051,3.1,3.361111111111111,0.008264462809917354,0,0,0
1054,3.5277777777777777,2.607142857142857,0.02020202020202022,0,0,0
1056,3.9,3.0625,0.03030303030303033,0,0,0
1057,3.425,2.8055555555555554,0.06363636363636367,0,0,0
1058,3.409090909090909,2.840909090909091,0.14049586776859507,0,0,0
1061,3.4318181818181817,3.4166666666666665,0.0,0,0,0
1063,3.590909090909091,2.675,0.1487603305785125,0,0,0
1068,3.15,2.4642857142857144,0.04545454545454545,0,0,0
1073,3.55,3.1666666666666665,0.0727272727272728,0,0,0
1074,3.5,3.5,0.0,0,0,0
1075,3.625,2.5,0.10000000000000009,0,0,0
1078,3.525,2.8055555555555554,0.14545454545454556,0,0,0
1080,3.3214285714285716,2.25,0.19480519480519495,0,0,0
1082,3.325,2.59375,0.11818181818181817,0,0,0
1083,2.75,NA,0.0,0,1,0
1084,3.4166666666666665,2.5714285714285716,0.1212121212121213,0,0,0
1086,3.575,2.611111111111111,0.15702479338842987,0,0,0
1088,3.3181818181818183,2.85,0.10743801652892572,0,0,0
1089,3.4444444444444446,3.4285714285714284,0.0,0,0,0
1093,3.375,2.84375,0.28409090909090906,0,0,0
1094,3.340909090909091,2.9642857142857144,0.10909090909090917,0,0,0
1096,NA,NA,NA,1,1,1
1099,NA,NA,NA,1,1,1
1100,3.25,1.75,0.0909090909090909,0,1,0
1101,3.575,2.775,0.08181818181818186,0,0,0
1109,3.325,2.7916666666666665,0.1074380165289257,0,0,0
1111,3.4375,2.65625,0.2121212121212123,0,0,1
1112,3.3333333333333335,3.5,0.05050505050505052,0,0,0
1116,3.5,3.2777777777777777,0.0,0,0,0
1117,3.35,2.675,0.06363636363636369,0,0,0
1120,3.4,3.5555555555555554,0.008264462809917354,0,0,0
1121,3.475,3.59375,0.0181818181818182,0,0,0
1126,3.607142857142857,2.5416666666666665,0.06818181818181823,0,0,0
1127,3.625,2.375,0.04545454545454545,0,0,0
1131,3.638888888888889,2.4642857142857144,0.11818181818181825,0,0,0
1132,3.659090909090909,3.0,0.1818181818181819,0,0,0
1136,3.5,3.125,0.12121212121212127,0,0,0
1137,3.6666666666666665,2.4444444444444446,0.07070707070707076,0,0,0
1141,3.5833333333333335,2.65625,0.1181818181818182,0,0,0
1142,3.142857142857143,3.0,0.15584415584415595,0,0,0
1148,2.25,2.5,0.363636363636364,0,0,0
1150,3.35,2.861111111111111,0.04958677685950416,0,0,0
1151,3.275,2.5357142857142856,0.19008264462809932,0,0,0
1156,3.3333333333333335,3.5714285714285716,0.00909090909090909,0,0,0
1158,3.3214285714285716,2.2916666666666665,0.1704545454545456,0,0,0
1162,3.4722222222222223,3.3214285714285716,0.03030303030303033,0,0,0
1165,3.55,2.5833333333333335,0.08181818181818187,0,0,0
1168,3.3,2.2777777777777777,0.06363636363636367,0,0,1
1170,3.25,3.0,0.0,0,1,0
1175,3.6785714285714284,2.7083333333333335,0.18181818181818185,0,0,0
1182,3.625,2.7,0.10227272727272732,0,0,0
1186,3.275,3.4375,0.008264462809917354,0,0,0
1187,3.227272727272727,3.361111111111111,0.05785123966942154,0,0,0
1188,3.1,3.361111111111111,0.0,0,0,0
1190,3.4722222222222223,3.25,0.15151515151515163,0,0,0
1191,3.611111111111111,2.875,0.10101010101010106,0,0,0
1192,3.675,3.0,0.1545454545454546,0,0,0
1197,3.53125,2.5416666666666665,0.13636363636363646,0,0,0
1199,3.25,NA,0.545454545454545,0,1,0
1201,3.6666666666666665,2.75,0.10000000000000006,0,0,0
1202,3.2777777777777777,2.40625,0.07438016528925626,0,0,0
1203,3.675,2.85,0.08264462809917351,0,0,0
1208,3.475,2.53125,0.07272727272727268,0,0,0
1210,3.3055555555555554,2.5,0.07272727272727278,0,0,0
1213,3.55,3.392857142857143,0.07272727272727278,0,0,1
1216,3.5454545454545454,3.4166666666666665,0.0,0,0,0
1217,3.675,3.375,0.09090909090909097,0,0,0
1218,NA,NA,NA,1,1,1
1221,3.375,2.875,0.2272727272727275,0,1,0
1224,3.225,3.388888888888889,0.0,0,0,0
1227,NA,NA,NA,1,1,1
1233,3.3125,3.0416666666666665,0.090909090909091,0,0,0
1235,3.0,2.75,0.0909090909090909,0,0,0
1236,3.275,2.4722222222222223,0.14545454545454542,0,0,0
1239,3.388888888888889,2.7142857142857144,0.06363636363636369,0,0,0
1240,3.4444444444444446,3.4444444444444446,0.0101010101010101,0,0,0
1243,3.5,2.375,0.18181818181818196,0,0,0
1244,3.75,3.175,0.11818181818181817,0,0,0
1245,3.2777777777777777,2.7,0.1363636363636365,0,0,0
1249,3.25,2.0,0.12121212121212128,0,0,0
1260,3.159090909090909,2.638888888888889,0.08264462809917363,0,0,0
1261,3.2045454545454546,2.6,0.10743801652892569,0,0,0
1263,NA,NA,NA,1,1,1
1267,3.6666666666666665,2.5,0.0,0,0,0
1269,3.5,3.75,0.0,1,0,0
1270,3.5,2.888888888888889,0.16363636363636366,0,0,0
1273,NA,NA,NA,1,1,1
1274,3.6875,2.8214285714285716,0.07272727272727278,0,0,0
1278,NA,NA,NA,1,1,1
1281,3.25,3.0277777777777777,0.10909090909090906,0,0,0
1285,3.5,NA,0.0,0,0,0
1287,3.5357142857142856,2.9583333333333335,0.09090909090909097,0,0,0
1290,3.638888888888889,2.875,0.08080808080808087,0,0,0
1292,3.5714285714285716,2.75,0.03409090909090909,0,0,0
1293,NA,NA,NA,1,1,1
1294,NA,NA,NA,1,1,1
1295,3.675,2.34375,0.10000000000000009,0,0,0
1296,NA,NA,NA,1,1,1
1299,3.175,2.5,0.10000000000000009,0,1,0
1309,3.275,2.59375,0.1090909090909092,0,0,0
1311,3.0,2.861111111111111,0.11570247933884298,0,1,0
1313,3.3181818181818183,3.5833333333333335,0.008264462809917354,0,0,0
1317,3.425,2.625,0.14545454545454556,0,0,0
1320,3.425,2.75,0.12727272727272737,0,0,0
1324,3.1944444444444446,3.2083333333333335,0.14876033057851246,0,0,0
1327,3.4166666666666665,2.125,0.0606060606060606,0,1,0
1328,3.659090909090909,3.1944444444444446,0.0909090909090909,0,0,0
1332,NA,NA,NA,1,1,1
1334,NA,NA,NA,1,1,1
1337,NA,NA,NA,1,1,1
1338,3.477272727272727,2.95,0.0661157024793389,0,0,0
1342,NA,NA,NA,1,1,1
1343,3.675,2.5625,0.14876033057851243,0,0,0
1347,3.65625,2.7083333333333335,0.11111111111111122,0,0,0
1354,3.475,2.5,0.12727272727272734,0,0,0
1357,3.4722222222222223,3.4,0.04040404040404044,0,0,0
1360,3.325,2.8,0.1545454545454546,0,0,0
1369,3.34375,3.0416666666666665,0.22727272727272724,0,0,1
1370,3.4285714285714284,2.7916666666666665,0.0,0,0,0
1374,3.5,3.40625,0.0,0,0,0
1376,NA,NA,NA,1,1,1
1377,3.4444444444444446,2.5357142857142856,0.10909090909090917,0,0,0
1379,3.4444444444444446,2.361111111111111,0.19090909090909097,0,0,0
1380,3.522727272727273,3.5555555555555554,0.0,0,0,0
1381,3.175,2.6875,0.14049586776859513,0,0,0
1385,3.3863636363636362,2.3333333333333335,0.09917355371900834,0,1,0
